Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
1603,AT-2015-191725,15/06/2025,18/06/2025,First Class,AT-10000,Anna Müller,Consumer,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,OFF-AP-44686614,Office Supplies,Appliances,Vorarlberg Desk Lamp,813.07
1604,AT-2020-456927,14/02/2025,21/02/2025,Same Day,AT-10000,Anna Müller,Home Office,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,TEC-TA-51678364,Technology,Tablets,Bodensee Tab,1092.02
1605,AT-2023-711489,27/06/2025,02/07/2025,Same Day,AT-10008,Mia Fuchs,Corporate,Austria,Altach,Vorarlberg,6844,Vorarlberg,FUR-TA-17249883,Furniture,Tables,Lake Constance Table,1126.34
1606,AT-2018-393252,29/01/2025,05/02/2025,Second Class,AT-10008,Mia Fuchs,Corporate,Austria,Gais,Vorarlberg,6861,Vorarlberg,OFF-AP-37109794,Office Supplies,Appliances,Vorarlberg Desk Lamp,1527.46
1607,AT-2022-746767,30/01/2025,31/01/2025,Same Day,AT-10004,Laura Huber,Home Office,Austria,Höchst,Vorarlberg,6973,Vorarlberg,OFF-PA-75370449,Office Supplies,Paper,Vorarlberg Copy Paper,1121.36
1608,AT-2021-399710,28/03/2025,31/03/2025,Standard Class,AT-10006,Lea Winkler,Home Office,Austria,Bürs,Vorarlberg,6706,Vorarlberg,TEC-LA-93623132,Technology,Laptops,MontafonBook Pro,1399.36
1609,AT-2016-750279,04/08/2025,11/08/2025,Same Day,AT-10004,Laura Huber,Home Office,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,OFF-PA-99556696,Office Supplies,Paper,Vorarlberg Copy Paper,1807.71
1610,AT-2021-422545,24/07/2025,25/07/2025,Same Day,AT-10000,Anna Müller,Corporate,Austria,Frastanz,Vorarlberg,6820,Vorarlberg,OFF-AP-72841919,Office Supplies,Appliances,Vorarlberg Desk Lamp,1597.97
1611,AT-2020-986474,14/04/2025,17/04/2025,First Class,AT-10006,Lea Winkler,Corporate,Austria,Mittelberg,Vorarlberg,6993,Vorarlberg,TEC-AC-51202412,Technology,Accessories,Bregenzer Mouse,868.08
1612,AT-2022-444014,21/02/2025,26/02/2025,Same Day,AT-10009,Felix Berger,Consumer,Austria,Koblach,Vorarlberg,6842,Vorarlberg,TEC-TA-88330829,Technology,Tablets,Bodensee Tab,1937.09
1613,AT-2018-355363,12/07/2025,18/07/2025,Standard Class,AT-10003,Maximilian Bauer,Corporate,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,TEC-AC-87397770,Technology,Accessories,Bregenzer Mouse,388.15
1614,AT-2016-217674,16/03/2025,23/03/2025,Second Class,AT-10009,Felix Berger,Corporate,Austria,Höchst,Vorarlberg,6973,Vorarlberg,TEC-TA-32862178,Technology,Tablets,Bodensee Tab,1189.46
1615,AT-2024-704887,27/06/2025,29/06/2025,First Class,AT-10007,Paul Steiner,Home Office,Austria,Gais,Vorarlberg,6861,Vorarlberg,FUR-CH-58312202,Furniture,Chairs,Alpine Comfort Chair,1354.98
1616,AT-2025-845861,28/09/2025,29/09/2025,Standard Class,AT-10003,Maximilian Bauer,Consumer,Austria,Bürserberg,Vorarlberg,6707,Vorarlberg,FUR-BO-22749429,Furniture,Bookcases,Vorarlberg Oak Bookcase,175.52
1617,AT-2021-184815,09/01/2025,13/01/2025,Second Class,AT-10000,Anna Müller,Corporate,Austria,Frastanz,Vorarlberg,6820,Vorarlberg,FUR-TA-16201316,Furniture,Tables,Lake Constance Table,1706.12
1618,AT-2015-826276,24/12/2025,29/12/2025,Standard Class,AT-10004,Laura Huber,Home Office,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,FUR-CH-89537847,Furniture,Chairs,Alpine Comfort Chair,1311.03
1619,AT-2025-336660,08/12/2025,15/12/2025,Same Day,AT-10001,Lukas Hofer,Corporate,Austria,Schruns,Vorarlberg,6780,Vorarlberg,OFF-ST-77135735,Office Supplies,Storage,Vorarlberg Storage Box,140.52
1620,AT-2017-683414,11/07/2025,17/07/2025,Same Day,AT-10009,Felix Berger,Consumer,Austria,Schruns,Vorarlberg,6780,Vorarlberg,OFF-BI-48730610,Office Supplies,Binders,BinderPro 2026,1063.17
1621,AT-2025-862712,01/08/2025,06/08/2025,Same Day,AT-10006,Lea Winkler,Home Office,Austria,Hohenems,Vorarlberg,6845,Vorarlberg,TEC-PH-21237080,Technology,Phones,AlpenPhone X1,1673.82
1622,AT-2022-464379,04/06/2025,11/06/2025,Second Class,AT-10007,Paul Steiner,Home Office,Austria,Gais,Vorarlberg,6861,Vorarlberg,TEC-LA-55891434,Technology,Laptops,MontafonBook Pro,1524.45
1623,AT-2024-929184,14/11/2025,19/11/2025,First Class,AT-10004,Laura Huber,Home Office,Austria,Satteins,Vorarlberg,6822,Vorarlberg,OFF-LA-77630778,Office Supplies,Labels,Austrian Address Labels,92.56
1624,AT-2017-456223,18/09/2025,24/09/2025,Second Class,AT-10002,Sophie Gruber,Home Office,Austria,Andelsbuch,Vorarlberg,6866,Vorarlberg,TEC-AC-60722624,Technology,Accessories,Bregenzer Mouse,303.15
1625,AT-2018-494011,25/02/2025,01/03/2025,First Class,AT-10006,Lea Winkler,Consumer,Austria,Altach,Vorarlberg,6844,Vorarlberg,OFF-PA-49903493,Office Supplies,Paper,Vorarlberg Copy Paper,1904.13
1626,AT-2017-693410,22/06/2025,27/06/2025,Second Class,AT-10001,Lukas Hofer,Consumer,Austria,Schruns,Vorarlberg,6780,Vorarlberg,OFF-BI-96183320,Office Supplies,Binders,BinderPro 2026,882.02
1627,AT-2017-973570,22/03/2025,26/03/2025,Standard Class,AT-10008,Mia Fuchs,Home Office,Austria,Götzis,Vorarlberg,6840,Vorarlberg,TEC-PH-81147458,Technology,Phones,AlpenPhone X1,1774.82
1628,AT-2020-182581,19/01/2025,23/01/2025,First Class,AT-10009,Felix Berger,Corporate,Austria,Hard,Vorarlberg,6971,Vorarlberg,FUR-CH-26892125,Furniture,Chairs,Alpine Comfort Chair,1331.34
1629,AT-2021-492084,22/10/2025,24/10/2025,Standard Class,AT-10000,Anna Müller,Consumer,Austria,Sulz,Vorarlberg,6832,Vorarlberg,FUR-BO-82640684,Furniture,Bookcases,Vorarlberg Oak Bookcase,1021.41
1630,AT-2021-281625,01/06/2025,07/06/2025,Standard Class,AT-10003,Maximilian Bauer,Corporate,Austria,Bürs,Vorarlberg,6706,Vorarlberg,TEC-AC-78514758,Technology,Accessories,Bregenzer Mouse,1549.04
1631,AT-2021-571042,28/06/2025,29/06/2025,Second Class,AT-10009,Felix Berger,Corporate,Austria,Schruns,Vorarlberg,6780,Vorarlberg,OFF-LA-47727775,Office Supplies,Labels,Austrian Address Labels,1491.71
1632,AT-2024-965392,02/02/2025,06/02/2025,Same Day,AT-10000,Anna Müller,Corporate,Austria,Hard,Vorarlberg,6971,Vorarlberg,FUR-CH-44430241,Furniture,Chairs,Alpine Comfort Chair,292.74
1633,AT-2017-254805,23/08/2025,24/08/2025,Standard Class,AT-10000,Anna Müller,Corporate,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,TEC-PH-78494857,Technology,Phones,AlpenPhone X1,1718.66
1634,AT-2022-462159,19/08/2025,26/08/2025,Second Class,AT-10001,Lukas Hofer,Consumer,Austria,Gais,Vorarlberg,6861,Vorarlberg,FUR-CH-95208110,Furniture,Chairs,Alpine Comfort Chair,1027.13
1635,AT-2017-645428,03/07/2025,06/07/2025,Same Day,AT-10007,Paul Steiner,Consumer,Austria,Götzis,Vorarlberg,6840,Vorarlberg,TEC-PH-32881790,Technology,Phones,AlpenPhone X1,1937.59
1636,AT-2016-712104,07/05/2025,11/05/2025,Same Day,AT-10001,Lukas Hofer,Home Office,Austria,Bürs,Vorarlberg,6706,Vorarlberg,TEC-TA-75992812,Technology,Tablets,Bodensee Tab,331.08
1637,AT-2022-170231,01/05/2025,08/05/2025,Standard Class,AT-10007,Paul Steiner,Consumer,Austria,Egg,Vorarlberg,6863,Vorarlberg,OFF-BI-13885020,Office Supplies,Binders,BinderPro 2026,1290.88
1638,AT-2021-527159,16/07/2025,23/07/2025,Second Class,AT-10009,Felix Berger,Corporate,Austria,Rankweil,Vorarlberg,6830,Vorarlberg,TEC-AC-84933348,Technology,Accessories,Bregenzer Mouse,24.03
1639,AT-2016-851731,19/09/2025,26/09/2025,First Class,AT-10009,Felix Berger,Home Office,Austria,Vandans,Vorarlberg,6773,Vorarlberg,TEC-AC-20338336,Technology,Accessories,Bregenzer Mouse,383.61
1640,AT-2025-884725,21/07/2025,22/07/2025,Second Class,AT-10009,Felix Berger,Consumer,Austria,Gais,Vorarlberg,6861,Vorarlberg,TEC-TA-97751988,Technology,Tablets,Bodensee Tab,1551.48
1641,AT-2020-779510,23/05/2025,25/05/2025,First Class,AT-10000,Anna Müller,Home Office,Austria,Feldkirch,Vorarlberg,6800,Vorarlberg,OFF-AR-86739174,Office Supplies,Art,Montafon Art Set,1791.69
1642,AT-2020-808002,11/06/2025,12/06/2025,Same Day,AT-10000,Anna Müller,Corporate,Austria,Rankweil,Vorarlberg,6830,Vorarlberg,TEC-TA-35642087,Technology,Tablets,Bodensee Tab,22.19
1643,AT-2023-893656,23/06/2025,24/06/2025,Standard Class,AT-10001,Lukas Hofer,Home Office,Austria,Frastanz,Vorarlberg,6820,Vorarlberg,FUR-BO-72438709,Furniture,Bookcases,Vorarlberg Oak Bookcase,1905.27
1644,AT-2020-778219,04/11/2025,07/11/2025,Standard Class,AT-10007,Paul Steiner,Corporate,Austria,Hohenems,Vorarlberg,6845,Vorarlberg,TEC-AC-42363912,Technology,Accessories,Bregenzer Mouse,1712.75
1645,AT-2018-445429,12/12/2025,19/12/2025,First Class,AT-10009,Felix Berger,Consumer,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,OFF-ST-99674076,Office Supplies,Storage,Vorarlberg Storage Box,1492.43
1646,AT-2019-556789,14/04/2025,19/04/2025,First Class,AT-10009,Felix Berger,Corporate,Austria,Andelsbuch,Vorarlberg,6866,Vorarlberg,OFF-AP-92335323,Office Supplies,Appliances,Vorarlberg Desk Lamp,1912.17
1647,AT-2020-172459,12/08/2025,16/08/2025,Second Class,AT-10008,Mia Fuchs,Consumer,Austria,Bürs,Vorarlberg,6706,Vorarlberg,FUR-CH-91984440,Furniture,Chairs,Alpine Comfort Chair,890.56
1648,AT-2022-904999,12/07/2025,16/07/2025,Same Day,AT-10007,Paul Steiner,Corporate,Austria,Vandans,Vorarlberg,6773,Vorarlberg,FUR-CH-20421648,Furniture,Chairs,Alpine Comfort Chair,1462.1
1649,AT-2020-986327,17/04/2025,22/04/2025,Same Day,AT-10009,Felix Berger,Home Office,Austria,Götzis,Vorarlberg,6840,Vorarlberg,FUR-CH-45359537,Furniture,Chairs,Alpine Comfort Chair,1813.18
1650,AT-2020-642332,10/12/2025,14/12/2025,Same Day,AT-10001,Lukas Hofer,Consumer,Austria,Bürs,Vorarlberg,6706,Vorarlberg,FUR-BO-72007483,Furniture,Bookcases,Vorarlberg Oak Bookcase,290.48
1651,AT-2022-984596,20/09/2025,21/09/2025,Second Class,AT-10008,Mia Fuchs,Corporate,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,OFF-LA-75137352,Office Supplies,Labels,Austrian Address Labels,723.98
1652,AT-2021-766605,02/04/2025,07/04/2025,Same Day,AT-10007,Paul Steiner,Consumer,Austria,Bludenz,Vorarlberg,6700,Vorarlberg,TEC-TA-52473092,Technology,Tablets,Bodensee Tab,1297.12
1653,AT-2019-295329,07/02/2025,13/02/2025,Second Class,AT-10007,Paul Steiner,Home Office,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,OFF-BI-37867585,Office Supplies,Binders,BinderPro 2026,1989.82
1654,AT-2019-223881,10/07/2025,17/07/2025,First Class,AT-10008,Mia Fuchs,Consumer,Austria,Mittelberg,Vorarlberg,6993,Vorarlberg,OFF-AR-54671811,Office Supplies,Art,Montafon Art Set,1986.72
1655,AT-2016-495912,23/12/2025,26/12/2025,First Class,AT-10006,Lea Winkler,Corporate,Austria,Bürserberg,Vorarlberg,6707,Vorarlberg,OFF-ST-82953172,Office Supplies,Storage,Vorarlberg Storage Box,647.69
1656,AT-2022-907237,17/12/2025,21/12/2025,First Class,AT-10001,Lukas Hofer,Home Office,Austria,Götzis,Vorarlberg,6840,Vorarlberg,OFF-ST-23059412,Office Supplies,Storage,Vorarlberg Storage Box,1380.34
1657,AT-2015-209995,01/01/2026,05/01/2026,Same Day,AT-10008,Mia Fuchs,Consumer,Austria,Frastanz,Vorarlberg,6820,Vorarlberg,TEC-LA-72036298,Technology,Laptops,MontafonBook Pro,1245.01
1658,AT-2022-383974,01/11/2025,07/11/2025,Second Class,AT-10001,Lukas Hofer,Consumer,Austria,Bregenz,Vorarlberg,6900,Vorarlberg,TEC-PH-38794466,Technology,Phones,AlpenPhone X1,1566.1
1659,AT-2017-235702,20/08/2025,24/08/2025,Standard Class,AT-10002,Sophie Gruber,Consumer,Austria,Gaschurn,Vorarlberg,6793,Vorarlberg,FUR-CH-13465139,Furniture,Chairs,Alpine Comfort Chair,185.17
1660,AT-2023-788492,01/04/2025,02/04/2025,Second Class,AT-10008,Mia Fuchs,Corporate,Austria,Andelsbuch,Vorarlberg,6866,Vorarlberg,FUR-TA-79767955,Furniture,Tables,Lake Constance Table,39.33
1661,AT-2015-572163,04/11/2025,07/11/2025,Same Day,AT-10000,Anna Müller,Home Office,Austria,Götzis,Vorarlberg,6840,Vorarlberg,OFF-PA-88786156,Office Supplies,Paper,Vorarlberg Copy Paper,1777.77
1662,AT-2018-444626,08/11/2025,13/11/2025,Same Day,AT-10003,Maximilian Bauer,Corporate,Austria,Sulz,Vorarlberg,6832,Vorarlberg,TEC-LA-26990959,Technology,Laptops,MontafonBook Pro,1806.17
1663,AT-2024-710129,24/03/2025,28/03/2025,Standard Class,AT-10005,Jonas Mayer,Corporate,Austria,Höchst,Vorarlberg,6973,Vorarlberg,TEC-LA-51149706,Technology,Laptops,MontafonBook Pro,1210.35
1664,AT-2023-712133,20/09/2025,26/09/2025,Second Class,AT-10003,Maximilian Bauer,Corporate,Austria,Gais,Vorarlberg,6861,Vorarlberg,OFF-AP-65684247,Office Supplies,Appliances,Vorarlberg Desk Lamp,139.24
1665,AT-2019-257534,20/09/2025,23/09/2025,Same Day,AT-10002,Sophie Gruber,Corporate,Austria,Bürserberg,Vorarlberg,6707,Vorarlberg,FUR-BO-63582890,Furniture,Bookcases,Vorarlberg Oak Bookcase,1376.03
1666,AT-2024-884155,19/06/2025,20/06/2025,First Class,AT-10007,Paul Steiner,Consumer,Austria,Bregenz,Vorarlberg,6900,Vorarlberg,FUR-BO-55653802,Furniture,Bookcases,Vorarlberg Oak Bookcase,1289.78
1667,AT-2025-422098,02/02/2025,07/02/2025,Second Class,AT-10006,Lea Winkler,Home Office,Austria,Hard,Vorarlberg,6971,Vorarlberg,TEC-PH-38820805,Technology,Phones,AlpenPhone X1,1919.15
1668,AT-2016-263187,17/03/2025,20/03/2025,Standard Class,AT-10005,Jonas Mayer,Consumer,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,OFF-ST-51532878,Office Supplies,Storage,Vorarlberg Storage Box,1272.99
1669,AT-2023-621388,10/10/2025,13/10/2025,Standard Class,AT-10002,Sophie Gruber,Corporate,Austria,Satteins,Vorarlberg,6822,Vorarlberg,FUR-TA-87563946,Furniture,Tables,Lake Constance Table,1230.37
1670,AT-2019-816059,11/01/2025,14/01/2025,First Class,AT-10000,Anna Müller,Consumer,Austria,Sulz,Vorarlberg,6832,Vorarlberg,TEC-PH-45583004,Technology,Phones,AlpenPhone X1,721.23
1671,AT-2017-700429,28/08/2025,02/09/2025,Second Class,AT-10007,Paul Steiner,Home Office,Austria,Koblach,Vorarlberg,6842,Vorarlberg,TEC-LA-36583120,Technology,Laptops,MontafonBook Pro,1640.06
1672,AT-2018-149945,10/08/2025,17/08/2025,Standard Class,AT-10005,Jonas Mayer,Home Office,Austria,Satteins,Vorarlberg,6822,Vorarlberg,OFF-BI-66261844,Office Supplies,Binders,BinderPro 2026,365.94
1673,AT-2018-391825,20/02/2025,22/02/2025,Second Class,AT-10005,Jonas Mayer,Consumer,Austria,Bürs,Vorarlberg,6706,Vorarlberg,OFF-AP-83632162,Office Supplies,Appliances,Vorarlberg Desk Lamp,1230.73
1674,AT-2018-464260,06/08/2025,08/08/2025,Second Class,AT-10005,Jonas Mayer,Corporate,Austria,Dornbirn,Vorarlberg,6850,Vorarlberg,OFF-ST-94853426,Office Supplies,Storage,Vorarlberg Storage Box,230.6
1675,AT-2020-282201,13/07/2025,16/07/2025,First Class,AT-10001,Lukas Hofer,Corporate,Austria,Koblach,Vorarlberg,6842,Vorarlberg,OFF-LA-50117105,Office Supplies,Labels,Austrian Address Labels,870.58
1676,AT-2024-826267,08/10/2025,10/10/2025,Standard Class,AT-10008,Mia Fuchs,Corporate,Austria,Götzis,Vorarlberg,6840,Vorarlberg,OFF-LA-15669981,Office Supplies,Labels,Austrian Address Labels,1354.67
1677,AT-2023-101482,17/09/2025,21/09/2025,Second Class,AT-10000,Anna Müller,Consumer,Austria,Bregenz,Vorarlberg,6900,Vorarlberg,FUR-TA-36288090,Furniture,Tables,Lake Constance Table,1612.48
1678,AT-2025-302241,06/03/2025,10/03/2025,First Class,AT-10002,Sophie Gruber,Home Office,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,OFF-AR-67421301,Office Supplies,Art,Montafon Art Set,1295.41
1679,AT-2017-890263,14/05/2025,16/05/2025,Standard Class,AT-10003,Maximilian Bauer,Consumer,Austria,Götzis,Vorarlberg,6840,Vorarlberg,TEC-LA-28805479,Technology,Laptops,MontafonBook Pro,1384.69
1680,AT-2023-184059,24/10/2025,27/10/2025,Same Day,AT-10003,Maximilian Bauer,Home Office,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,OFF-AP-25018678,Office Supplies,Appliances,Vorarlberg Desk Lamp,405.74
1681,AT-2020-204965,07/07/2025,11/07/2025,Standard Class,AT-10008,Mia Fuchs,Home Office,Austria,Höchst,Vorarlberg,6973,Vorarlberg,FUR-TA-10246188,Furniture,Tables,Lake Constance Table,1923.7
1682,AT-2016-445347,25/12/2025,30/12/2025,Second Class,AT-10002,Sophie Gruber,Corporate,Austria,Schruns,Vorarlberg,6780,Vorarlberg,OFF-AR-79990572,Office Supplies,Art,Montafon Art Set,1082.31
1683,AT-2022-268177,09/02/2025,11/02/2025,Standard Class,AT-10003,Maximilian Bauer,Home Office,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,TEC-TA-31575782,Technology,Tablets,Bodensee Tab,1646.04
1684,AT-2019-277448,10/09/2025,12/09/2025,Second Class,AT-10009,Felix Berger,Corporate,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,FUR-TA-48574563,Furniture,Tables,Lake Constance Table,1974.01
1685,AT-2025-300122,02/11/2025,08/11/2025,Same Day,AT-10006,Lea Winkler,Corporate,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,OFF-BI-41244672,Office Supplies,Binders,BinderPro 2026,1832.81
1686,AT-2015-772402,03/03/2025,08/03/2025,Second Class,AT-10003,Maximilian Bauer,Home Office,Austria,Höchst,Vorarlberg,6973,Vorarlberg,FUR-BO-92113591,Furniture,Bookcases,Vorarlberg Oak Bookcase,113.39
1687,AT-2020-768926,01/10/2025,06/10/2025,Standard Class,AT-10007,Paul Steiner,Consumer,Austria,Bürserberg,Vorarlberg,6707,Vorarlberg,OFF-LA-40838740,Office Supplies,Labels,Austrian Address Labels,166.13
1688,AT-2017-117698,14/08/2025,15/08/2025,Same Day,AT-10003,Maximilian Bauer,Home Office,Austria,Gaschurn,Vorarlberg,6793,Vorarlberg,TEC-LA-74960373,Technology,Laptops,MontafonBook Pro,835.56
1689,AT-2019-361959,08/01/2025,14/01/2025,First Class,AT-10005,Jonas Mayer,Consumer,Austria,Altach,Vorarlberg,6844,Vorarlberg,FUR-TA-51735800,Furniture,Tables,Lake Constance Table,468.86
1690,AT-2022-985580,26/10/2025,02/11/2025,Same Day,AT-10003,Maximilian Bauer,Corporate,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,FUR-TA-15229222,Furniture,Tables,Lake Constance Table,1780.29
1691,AT-2020-908065,13/04/2025,15/04/2025,Same Day,AT-10003,Maximilian Bauer,Home Office,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,FUR-CH-55889896,Furniture,Chairs,Alpine Comfort Chair,1404.13
1692,AT-2025-484346,09/09/2025,11/09/2025,Second Class,AT-10001,Lukas Hofer,Consumer,Austria,Bregenz,Vorarlberg,6900,Vorarlberg,OFF-ST-79787692,Office Supplies,Storage,Vorarlberg Storage Box,406.51
1693,AT-2019-759729,07/10/2025,10/10/2025,Same Day,AT-10006,Lea Winkler,Home Office,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,FUR-TA-61355511,Furniture,Tables,Lake Constance Table,420.45
1694,AT-2019-297568,05/08/2025,11/08/2025,Second Class,AT-10003,Maximilian Bauer,Home Office,Austria,Frastanz,Vorarlberg,6820,Vorarlberg,OFF-PA-65945378,Office Supplies,Paper,Vorarlberg Copy Paper,992.96
1695,AT-2024-149247,25/01/2025,28/01/2025,Standard Class,AT-10008,Mia Fuchs,Home Office,Austria,Bezau,Vorarlberg,6870,Vorarlberg,FUR-TA-52544431,Furniture,Tables,Lake Constance Table,703.11
1696,AT-2021-539018,16/07/2025,21/07/2025,Same Day,AT-10007,Paul Steiner,Consumer,Austria,Bregenz,Vorarlberg,6900,Vorarlberg,OFF-ST-82905843,Office Supplies,Storage,Vorarlberg Storage Box,353.54
1697,AT-2015-932990,15/07/2025,20/07/2025,Second Class,AT-10006,Lea Winkler,Consumer,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,TEC-LA-99975506,Technology,Laptops,MontafonBook Pro,682.28
1698,AT-2019-319905,10/03/2025,16/03/2025,Same Day,AT-10003,Maximilian Bauer,Corporate,Austria,Dornbirn,Vorarlberg,6850,Vorarlberg,TEC-PH-98660079,Technology,Phones,AlpenPhone X1,575.74
1699,AT-2024-837924,26/10/2025,29/10/2025,Second Class,AT-10002,Sophie Gruber,Consumer,Austria,Schruns,Vorarlberg,6780,Vorarlberg,OFF-LA-81180068,Office Supplies,Labels,Austrian Address Labels,771.49
1700,AT-2021-319681,12/11/2025,18/11/2025,Standard Class,AT-10004,Laura Huber,Home Office,Austria,Vandans,Vorarlberg,6773,Vorarlberg,OFF-BI-12197175,Office Supplies,Binders,BinderPro 2026,207.88
1701,AT-2017-585229,23/08/2025,26/08/2025,Second Class,AT-10009,Felix Berger,Consumer,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,OFF-BI-36371356,Office Supplies,Binders,BinderPro 2026,945.01
1702,AT-2025-716499,29/12/2025,30/12/2025,First Class,AT-10006,Lea Winkler,Corporate,Austria,Egg,Vorarlberg,6863,Vorarlberg,TEC-TA-52717845,Technology,Tablets,Bodensee Tab,257.31
1703,AT-2017-778313,24/02/2025,28/02/2025,Same Day,AT-10009,Felix Berger,Consumer,Austria,Höchst,Vorarlberg,6973,Vorarlberg,OFF-PA-53424654,Office Supplies,Paper,Vorarlberg Copy Paper,1212.33
1704,AT-2015-524953,22/07/2025,23/07/2025,First Class,AT-10009,Felix Berger,Home Office,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,FUR-TA-13933978,Furniture,Tables,Lake Constance Table,778.46
1705,AT-2021-495456,09/12/2025,10/12/2025,Same Day,AT-10003,Maximilian Bauer,Consumer,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,FUR-TA-40481804,Furniture,Tables,Lake Constance Table,1203.75
1706,AT-2016-107183,19/04/2025,20/04/2025,First Class,AT-10002,Sophie Gruber,Consumer,Austria,Höchst,Vorarlberg,6973,Vorarlberg,OFF-ST-23298523,Office Supplies,Storage,Vorarlberg Storage Box,1515.1
1707,AT-2020-449743,07/08/2025,11/08/2025,Second Class,AT-10007,Paul Steiner,Home Office,Austria,Bürs,Vorarlberg,6706,Vorarlberg,OFF-LA-54612571,Office Supplies,Labels,Austrian Address Labels,1087.92
1708,AT-2022-961227,24/04/2025,30/04/2025,Second Class,AT-10009,Felix Berger,Home Office,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,TEC-LA-73048206,Technology,Laptops,MontafonBook Pro,1006.62
1709,AT-2023-727543,16/11/2025,23/11/2025,Standard Class,AT-10003,Maximilian Bauer,Consumer,Austria,Sulz,Vorarlberg,6832,Vorarlberg,OFF-AR-36943051,Office Supplies,Art,Montafon Art Set,1247.88
1710,AT-2021-399444,26/03/2025,28/03/2025,First Class,AT-10009,Felix Berger,Consumer,Austria,Bezau,Vorarlberg,6870,Vorarlberg,TEC-LA-82315820,Technology,Laptops,MontafonBook Pro,1631.96
1711,AT-2025-313369,12/07/2025,18/07/2025,Same Day,AT-10009,Felix Berger,Corporate,Austria,Bludenz,Vorarlberg,6700,Vorarlberg,TEC-LA-38959897,Technology,Laptops,MontafonBook Pro,702.53
1712,AT-2018-760416,25/08/2025,29/08/2025,Standard Class,AT-10003,Maximilian Bauer,Corporate,Austria,Andelsbuch,Vorarlberg,6866,Vorarlberg,TEC-PH-44923556,Technology,Phones,AlpenPhone X1,1229.87
1713,AT-2024-120711,20/10/2025,23/10/2025,Same Day,AT-10002,Sophie Gruber,Corporate,Austria,Götzis,Vorarlberg,6840,Vorarlberg,TEC-AC-31501321,Technology,Accessories,Bregenzer Mouse,592.59
1714,AT-2021-476750,02/08/2025,08/08/2025,Standard Class,AT-10009,Felix Berger,Home Office,Austria,Bürs,Vorarlberg,6706,Vorarlberg,OFF-AR-29977257,Office Supplies,Art,Montafon Art Set,782.16
1715,AT-2021-802686,07/08/2025,08/08/2025,First Class,AT-10008,Mia Fuchs,Corporate,Austria,Schruns,Vorarlberg,6780,Vorarlberg,TEC-AC-79603406,Technology,Accessories,Bregenzer Mouse,997.54
1716,AT-2020-109576,19/07/2025,26/07/2025,First Class,AT-10001,Lukas Hofer,Home Office,Austria,Frastanz,Vorarlberg,6820,Vorarlberg,FUR-CH-82681948,Furniture,Chairs,Alpine Comfort Chair,1680.49
